country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
Austria,AUT,Europe,8932664,deaths,91,2022-29,16.56840557307428,20234,TESSy COVID-19,
Austria,AUT,Europe,8932664,deaths,100,2022-30,21.382199084170185,20334,TESSy COVID-19,
Austria,AUT,Europe,8932664,deaths,65,2022-31,18.471533240251734,20399,TESSy COVID-19,
Austria,AUT,Europe,8932664,deaths,68,2022-32,14.889175278505942,20467,TESSy COVID-19,
Austria,AUT,Europe,8932664,deaths,59,2022-33,14.217483160678606,20526,TESSy COVID-19,
Austria,AUT,Europe,8932664,deaths,51,2022-34,12.314355493501155,20577,TESSy COVID-19,
Austria,AUT,Europe,8932664,deaths,36,2022-35,9.739535708496367,20613,TESSy COVID-19,
Austria,AUT,Europe,8932664,deaths,45,2022-36,9.067843590669032,20658,TESSy COVID-19,
Austria,AUT,Europe,8932664,deaths,28,2022-37,8.172254100232585,20686,TESSy COVID-19,
Austria,AUT,Europe,8932664,deaths,35,2022-38,7.052767237187025,20721,TESSy COVID-19,
Austria,AUT,Europe,8932664,deaths,44,2022-39,8.843946218059921,20765,TESSy COVID-19,
Austria,AUT,Europe,8932664,deaths,98,2022-40,15.896713455246946,20863,TESSy COVID-19,
Austria,AUT,Europe,8932664,deaths,81,2022-41,20.038814848515514,20944,TESSy COVID-19,
Austria,AUT,Europe,8932664,deaths,77,2022-42,17.687892436119842,21021,TESSy COVID-19,
Austria,AUT,Europe,8932664,deaths,67,2022-43,16.12061082785606,21088,TESSy COVID-19,
Austria,AUT,Europe,8932664,deaths,47,2022-44,12.762150238719379,21135,TESSy COVID-19,
Austria,AUT,Europe,8932664,deaths,50,2022-45,10.859022571541928,21185,TESSy COVID-19,
Austria,AUT,Europe,8932664,deaths,50,2022-46,11.194868630455595,21235,TESSy COVID-19,
Austria,AUT,Europe,8932664,deaths,34,2022-47,9.4036896495827,21269,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,NA,2020-01,NA,NA,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,NA,2020-02,NA,NA,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,NA,2020-03,NA,NA,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,NA,2020-04,NA,NA,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,2,2020-05,NA,2,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,1,2020-06,0.02596331020781293,3,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,0,2020-07,0.008654436735937644,3,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,0,2020-08,0,3,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,0,2020-09,0,3,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,0,2020-10,0,3,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,3678,2020-11,31.831018314778653,3681,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,3673,2020-12,63.618764445877616,7354,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,8130,2020-13,102.148316794272,15484,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,9694,2020-14,154.25668038135257,25178,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,11175,2020-15,180.6094402422827,36353,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,7963,2020-16,165.6286102523746,44316,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,5703,2020-17,118.27153243332384,50019,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,3095,2020-18,76.14173440277939,53114,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,3051,2020-19,53.19016817907276,56165,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,2071,2020-20,44.328024961472615,58236,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,1510,2020-21,30.9915379513927,59746,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,1144,2020-22,22.968875097178508,60890,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,847,2020-23,17.23098354125185,61737,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,671,2020-24,13.137434965153343,62408,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,668,2020-25,11.588290789420505,63076,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,607,2020-26,11.034406838320496,63683,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,637,2020-27,10.766119299506428,64320,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,704,2020-28,11.60559966289238,65024,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,1385,2020-29,18.07911834137374,66409,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,2489,2020-30,33.527287915022434,68898,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,3759,2020-31,54.0729207261384,72657,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,4340,2020-32,70.09228312435897,76997,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,3751,2020-33,70.02304763047148,80748,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,3453,2020-34,62.346562245694784,84201,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,3121,2020-35,56.89426710205407,87322,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,3655,2020-36,58.642463322713475,90977,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,6158,2020-37,84.9259876897561,97135,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,10108,2020-38,140.7730679467617,107243,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,11274,2020-39,185.0491662878187,118517,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,18895,2020-40,261.09570188650275,137412,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,38852,2020-41,499.7677581901911,176264,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,72232,2020-42,961.3694503748973,248496,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,105383,2020-43,1537.1577808535646,353879,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,99584,2020-44,1773.873934454931,453463,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,54006,2020-45,1329.2349382726627,507469,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,33967,2020-46,761.3567629706423,541436,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,22312,2020-47,487.06304506183466,563748,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,16261,2020-48,333.82758821532275,580009,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,15289,2020-49,273.04747901883263,595298,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,16840,2020-50,278.05839788894053,612138,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,17714,2020-51,299.04540697358937,629852,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,12607,2020-52,262.4111762703653,642459,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,8976,2020-53,186.78870807174218,651435,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,13692,2021-01,196.17877193023452,665127,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,13093,2021-02,231.8090879720898,678220,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,14641,2021-03,240.02214843449462,692861,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,16375,2021-04,268.426009801842,709236,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,14892,2021-05,270.59827342256233,724128,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,12527,2021-06,237.29600086267425,736655,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,15361,2021-07,241.354931691829,752016,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,16648,2021-08,277.019865480628,768664,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,16429,2021-09,286.26280391460944,785093,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,21255,2021-10,326.13379395707415,806348,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,29329,2021-11,437.7760278506698,835677,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,33998,2021-12,548.0595151767232,869675,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,29873,2021-13,552.7675287610732,899548,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,24193,2021-14,467.9107765652046,923741,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,24371,2021-15,420.2940656440757,948112,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,24423,2021-16,422.2845860933414,972535,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,20783,2021-17,391.2324670847971,993318,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,20975,2021-18,361.39196921928414,1014293,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,14649,2021-19,308.3056542810426,1028942,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,16999,2021-20,273.89561381895453,1045941,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,12179,2021-21,252.51915508118856,1058120,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,9065,2021-22,183.85485401825932,1067185,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,5261,2021-23,123.98346067904268,1072446,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,3006,2021-24,71.5462284959965,1075452,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,2416,2021-25,46.92435598225391,1077868,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,4070,2021-26,56.132676669291556,1081938,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,7513,2021-27,100.24434071236573,1089451,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,9541,2021-28,147.59276409468058,1098992,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,10388,2021-29,172.4742697105013,1109380,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,11283,2021-30,187.55029850450467,1120663,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,12242,2021-31,203.59562421293307,1132905,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,13352,2021-32,221.50165381958806,1146257,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,13831,2021-33,235.25355379299296,1160088,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,14116,2021-34,241.86554345924932,1174204,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,13761,2021-35,241.2597328877337,1187965,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,13760,2021-36,238.1787534097399,1201725,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,14475,2021-37,244.35802123919936,1216200,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,13647,2021-38,243.3800698880384,1229847,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,13316,2021-39,233.34957771108668,1243163,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,14922,2021-40,244.3839845494072,1258085,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,22871,2021-41,327.0771275612914,1280956,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,40000,2021-42,544.1130920251356,1320956,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,54823,2021-43,820.6396546118152,1375779,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,57829,2021-44,974.9396071768474,1433608,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,73690,2021-45,1138.222865073783,1507298,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,113029,2021-46,1615.947772897541,1620327,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,125774,2021-47,2066.705455852117,1746101,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,117316,2021-48,2103.8070261390817,1863417,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,88873,2021-49,1784.4496561462468,1952290,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,57114,2021-50,1263.4352557693287,2009404,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,45149,2021-51,885.0286639271912,2054553,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,77857,2021-52,1064.5476451407458,2132410,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,155824,2022-01,2022.3774308906445,2288234,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,198814,2022-02,3069.192135159454,2487048,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,351697,2022-03,4764.362621937768,2838745,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,318851,2022-04,5803.215244409515,3157596,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,185904,2022-05,4368.370214648206,3343500,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,101740,2022-06,2489.3968004720477,3445240,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,63181,2022-07,1427.298360927572,3508421,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,44836,2022-08,934.8262929057764,3553257,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,44611,2022-09,774.1134027194145,3597868,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,57255,2022-10,881.592852543024,3655123,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,71953,2022-11,1118.2224617770312,3727076,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,78607,2022-12,1303.0119949627717,3805683,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,71597,2022-13,1299.9310154847778,3877280,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,62839,2022-14,1163.4678570325132,3940119,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,52575,2022-15,998.8431614415072,3992694,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,40214,2022-16,803.036530290918,4032908,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,32666,2022-17,630.7353493151355,4065574,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,30760,2022-18,548.916304413581,4096334,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,24790,2022-19,480.7539606813361,4121124,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,16120,2022-20,354.053006867209,4137244,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,9136,2022-21,218.57645420284112,4146380,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,11383,2022-22,177.58038738470452,4157763,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,13507,2022-23,215.40893035748795,4171270,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,20104,2022-24,290.88427313160014,4191374,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,28191,2022-25,417.9660221621085,4219565,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,40430,2022-26,593.876103256777,4259995,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,54886,2022-27,824.9062919226325,4314881,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,48062,2022-28,890.9569530913085,4362943,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,29368,2022-29,670.1130364636517,4392311,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,26917,2022-30,487.11497168225026,4419228,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,19476,2022-31,401.5052834903551,4438704,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,14945,2022-32,297.8943668877096,4453649,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,11634,2022-33,230.02627400448662,4465283,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,10688,2022-34,193.18433681960008,4475971,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,10443,2022-35,182.87690266709836,4486414,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,11339,2022-36,188.51094098219374,4497753,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,13099,2022-37,211.49712495284413,4510852,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,16166,2022-38,253.27209107721515,4527018,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,20208,2022-39,314.7964818329959,4547226,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,22095,2022-40,366.1086372403702,4569321,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,18779,2022-41,353.74144714471527,4588100,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,12810,2022-42,273.38500205153423,4600910,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,7789,2022-43,178.27274232357954,4608699,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,4575,2022-44,107.00345580313302,4613274,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,4485,2022-45,78.40919682759505,4617759,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,5271,2022-46,84.43268479580765,4623030,TESSy COVID-19,
Belgium,BEL,Europe,11554767,cases,6568,2022-47,102.45987651676576,4629598,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,NA,2020-01,NA,NA,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,NA,2020-02,NA,NA,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,NA,2020-03,NA,NA,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,NA,2020-04,NA,NA,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,0,2020-05,NA,0,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,0,2020-06,0,0,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,NA,2020-07,NA,NA,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,NA,2020-08,NA,NA,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,0,2020-09,NA,0,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,0,2020-10,0,0,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,0,2020-11,0,0,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,195,2020-12,16.876151635078404,195,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,783,2020-13,84.64039127747016,978,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,1584,2020-14,204.85051753964402,2562,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,1976,2020-15,308.0979477993801,4538,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,1666,2020-16,315.194585922849,6204,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,1186,2020-17,246.8245357089416,7390,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,696,2020-18,162.87649937034647,8086,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,533,2020-19,106.36302748467364,8619,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,312,2020-20,73.12999041867309,8931,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,231,2020-21,46.993591476141404,9162,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,161,2020-22,33.92539200487556,9323,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,109,2020-23,23.36697918703164,9432,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,57,2020-24,14.366364981656488,9489,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,40,2020-25,8.394803633859514,9529,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,40,2020-26,6.923549388750115,9569,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,24,2020-27,5.538839511000092,9593,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,11,2020-28,3.029052857578175,9604,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,18,2020-29,2.5097866534219166,9622,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,14,2020-30,2.769419755500046,9636,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,21,2020-31,3.029052857578175,9657,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,33,2020-32,4.673395837406328,9690,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,74,2020-33,9.260247307453279,9764,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,41,2020-34,9.95260224632829,9805,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,24,2020-35,5.625383878359468,9829,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,18,2020-36,3.6348634290938104,9847,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,17,2020-37,3.029052857578175,9864,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,27,2020-38,3.8079521638125633,9891,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,39,2020-39,5.711928245718845,9930,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,82,2020-40,10.471868450484548,10012,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,140,2020-41,19.21284955378157,10152,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,238,2020-42,32.713770861844296,10390,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,505,2020-43,64.30246494801669,10895,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,1060,2020-44,135.44193491742413,11955,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,1435,2020-45,215.9281965616442,13390,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,1336,2020-46,239.8144419528321,14726,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,1131,2020-47,213.50495427558167,15857,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,882,2020-48,174.21381149442476,16739,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,700,2020-49,136.9131891625335,17439,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,665,2020-50,118.13306144554883,18104,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,654,2020-51,114.15202054701751,18758,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,536,2020-52,102.98779715765797,19294,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,454,2020-53,85.67892368578268,19748,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,386,2021-01,72.6972685818762,20134,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,342,2021-02,63.004299437626045,20476,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,373,2021-03,61.87922266195415,20849,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,293,2021-04,57.63854866134471,21142,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,297,2021-05,51.061176742032096,21439,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,279,2021-06,49.84955559900083,21718,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,210,2021-07,42.32019563873508,21928,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,170,2021-08,32.88685959656305,22098,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,171,2021-09,29.511629269547367,22269,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,171,2021-10,29.59817363690674,22440,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,178,2021-11,30.203984208422376,22618,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,188,2021-12,31.675238453531776,22806,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,256,2021-13,38.42569910756314,23062,TESSy COVID-19,
Belgium,BEL,Europe,11554767,deaths,286,2021-14,46.90704710878203,23348,TESSy COVID-19,
